date,adj close,close,high,low,open,volume,ma_7,ma_30,ma_90,daily_return,volatility_7,volatility_30,rsi,macd,macd_signal,bb_upper,bb_lower
2022-09-07,1715.300048828125,1715.300048828125,1715.300048828125,1694.699951171875,1694.800048828125,651,1713.5285818917412,1753.0466715494792,1790.606669108073,0.008762658315767169,0.007448690842151642,0.007846509106235756,41.173980318168965,-15.249687847161795,-10.691721634783521,1806.419639902858,1685.4603649799544
2022-09-08,1708.0,1708.0,1718.199951171875,1705.300048828125,1718.199951171875,1193,1709.44287109375,1752.6766723632813,1788.3700018988716,-0.004255843654357938,0.007444899808553152,0.007882504703282405,39.19807490735307,-15.461204150280082,-11.645618137882835,1799.6609086529083,1683.4590986713106
2022-09-09,1716.199951171875,1716.199951171875,1720.0,1712.800048828125,1719.199951171875,635,1708.44287109375,1751.5400024414062,1786.7522230360244,0.004800908180254693,0.007443221348130097,0.007155029252634966,42.53405924784347,-14.796598833880807,-12.27581427708243,1792.5368856421728,1683.2331216820457
2022-09-12,1728.0999755859375,1728.0999755859375,1728.0999755859375,1727.4000244140625,1727.4000244140625,68,1710.6285749162946,1750.380000813802,1785.1888888888889,0.006933938208037338,0.007466585894390009,0.007145193367252071,47.07252553842379,-13.157984757131317,-12.452248373092209,1781.4664097626696,1687.2535975615492
2022-09-13,1705.0,1705.0,1720.5,1697.300048828125,1720.5,432,1711.828578404018,1748.2466674804687,1783.388888888889,-0.013367268047154046,0.008482015852676042,0.0074655580758306766,40.40213501463384,-13.566954860469195,-12.675189670567606,1774.0198036247746,1687.0602012580378
2022-09-14,1696.5,1696.5,1701.800048828125,1696.5,1698.699951171875,532,1709.9285714285713,1745.7600016276042,1781.4166666666667,-0.004985337243401777,0.00807792088584613,0.007482519541367262,38.254041546698474,-14.41082653846388,-13.022317044146863,1767.9292015875706,1685.4808081780545
2022-09-15,1665.4000244140625,1665.4000244140625,1686.0,1662.300048828125,1685.5,1125,1704.9285714285713,1742.6733357747396,1779.018889702691,-0.01833184532032861,0.010375592413381613,0.008030670273525137,31.628097885817994,-17.38866335242642,-13.895586305802777,1768.1694072303444,1675.7506000938743
2022-09-16,1671.699951171875,1671.699951171875,1674.9000244140625,1651.699951171875,1660.4000244140625,464,1698.699986049107,1738.7800008138022,1776.9588894314236,0.0037828309507974556,0.009581356091730869,0.007262057326469327,34.11753074310377,-19.02100671770063,-14.920670388182348,1766.2394877136694,1669.3205098449243
2022-09-19,1666.199951171875,1666.199951171875,1669.4000244140625,1658.5,1661.800048828125,580,1692.728550502232,1735.2233317057292,1775.0288886176215,-0.003290064102798196,0.009577825238431046,0.007161441427737993,32.98827015778501,-20.52189104413833,-16.040914519373544,1765.0550702230823,1662.3649248941053
2022-09-20,1659.699951171875,1659.699951171875,1659.699951171875,1659.699951171875,1659.699951171875,2830,1684.6571219308037,1730.986661783854,1772.8855550130208,-0.0039010924201674513,0.008859587088673333,0.006919492176909111,31.654775833622253,-21.982448382012535,-17.229221291901343,1765.5124851242808,1654.4775051100942
2022-09-21,1664.5999755859375,1664.5999755859375,1680.0999755859375,1664.5999755859375,1665.5,2337,1675.585693359375,1726.6733276367188,1771.1166653103298,0.002952355581262056,0.008078825831482147,0.006887520142678229,33.826406272320085,-22.48536231589742,-18.28044949670056,1762.0618758488665,1649.7081070612896
2022-09-22,1670.800048828125,1670.800048828125,1670.800048828125,1668.300048828125,1668.300048828125,973,1670.699986049107,1722.513330078125,1769.5988878038195,0.0037246625814739698,0.007814860100857988,0.006954285566707072,36.572640886155845,-22.128547021804707,-19.05006900172139,1756.7283966617692,1647.341586248387
2022-09-23,1645.300048828125,1645.300048828125,1667.0,1645.300048828125,1667.0,1224,1663.385707310268,1717.7,1767.7299994574653,-0.01526214942229942,0.009133795089728875,0.007341359181067454,30.893881846642813,-23.631001739859585,-19.96625554934903,1750.1651999426842,1642.664792733097
2022-09-26,1623.300048828125,1623.300048828125,1623.300048828125,1623.300048828125,1623.300048828125,1205,1657.3714250837054,1711.856669108073,1765.5644449869792,-0.013371421228407288,0.007987067398628572,0.00743718715026415,26.998861314482923,-26.29382521708385,-21.231769482895995,1750.0710854279503,1631.47891457205
2022-09-27,1626.699951171875,1626.699951171875,1636.5999755859375,1626.699951171875,1632.199951171875,888,1650.9428536551338,1706.7,1763.462221950955,0.002094438638256868,0.007748044238737326,0.007407781321668348,28.49915705873947,-27.809220914358093,-22.547259769188415,1746.894788338231,1623.6652092203628
2022-09-28,1660.4000244140625,1660.4000244140625,1660.4000244140625,1620.4000244140625,1620.4000244140625,18311,1650.114292689732,1702.9400024414062,1761.453333875868,0.020716834237260562,0.012122872821221561,0.008569749536620873,41.362935433012275,-25.99125761610094,-23.236059338570918,1742.0829924517134,1622.1970124310992
2022-09-29,1658.5,1658.5,1662.5999755859375,1640.0,1657.0,6028,1649.94287109375,1699.5466674804688,1759.4166666666667,-0.0011443172645898558,0.012035980784010475,0.008516329321391446,40.91598087120897,-24.422299627806296,-23.473307396417994,1738.479545570576,1620.370454429424
2022-09-30,1662.4000244140625,1662.4000244140625,1672.699951171875,1658.0,1661.699951171875,548,1649.6285923549108,1696.45,1757.3566663953993,0.0023515371806226426,0.012013194429270227,0.008550268901361036,42.29434271390709,-22.603629175139986,-23.299371752162394,1736.6617325238335,1618.7682723589792
2022-10-03,1692.9000244140625,1692.9000244140625,1700.0,1661.9000244140625,1667.199951171875,410,1652.7857317243304,1694.6266682942708,1755.4433336046006,0.018346967969246952,0.01391530690780342,0.009286581326459719,51.77033419342101,-18.488105268633262,-22.33711845545657,1734.4207424608733,1619.3192599805332
2022-10-04,1721.0999755859375,1721.0999755859375,1728.0,1696.0,1701.199951171875,291,1663.614292689732,1694.1966674804687,1754.053333875868,0.016657777048373124,0.012487152400916616,0.009733938005701602,58.54806449591556,-12.803432538786183,-20.430381272122492,1737.807658700887,1618.0023388577067
2022-10-05,1711.4000244140625,1711.4000244140625,1726.5999755859375,1703.0,1724.0999755859375,418,1676.2000034877233,1693.0166666666667,1752.5422227647568,-0.0056359022192029595,0.0106387399969375,0.009674124867525554,55.65105887322274,-8.977506333513702,-18.139806284400734,1737.148048995373,1618.2719461218146
2022-10-06,1711.699951171875,1711.699951171875,1723.300048828125,1709.0999755859375,1721.0,133,1688.3428606305804,1691.813330078125,1750.9911105685765,0.00017525228090087275,0.010828118843982958,0.009672684056962094,55.72401057355343,-5.853752256582766,-15.682595478837142,1737.730700193346,1618.0592900410293
2022-10-07,1700.5,1700.5,1710.0999755859375,1693.699951171875,1710.0999755859375,179,1694.0714285714287,1689.9066650390625,1749.411111111111,-0.006543174324569634,0.010098019961574086,0.009654638861989775,52.26651743388174,-4.233100554674365,-13.392696494004587,1735.304413396998,1618.9155817201895
2022-10-10,1667.300048828125,1667.300048828125,1693.4000244140625,1667.0,1693.4000244140625,195,1695.328578404018,1687.6133341471354,1747.4555555555555,-0.019523640794986807,0.013357573989145083,0.010028005350089833,43.625491757438674,-5.5635478839308234,-11.826866771989835,1727.4448564505647,1620.6951459908414
2022-10-11,1678.699951171875,1678.699951171875,1678.699951171875,1661.0,1661.800048828125,167,1697.6571393694196,1685.6833333333334,1745.3688883463542,0.006837343015591246,0.013548819373718919,0.010134456876988515,46.87338853205524,-5.633124973346185,-10.588118412261105,1724.2808424651375,1621.229155093456
2022-10-12,1670.300048828125,1670.300048828125,1672.699951171875,1668.0,1668.0,149,1694.4285714285713,1683.9200032552083,1743.423333062066,-0.005003814015653085,0.011407390798014151,0.010085190490992553,44.824164483241965,-6.293519461439928,-9.72919862209687,1721.808564760051,1621.081437681355
2022-10-13,1670.0,1670.0,1675.300048828125,1641.5,1675.199951171875,729,1687.1285749162946,1682.4933349609375,1741.5433336046008,-0.00017963768146656012,0.008166082424191045,0.010040738054299808,44.74890730856056,-6.7631370499514105,-9.135986307667778,1721.9680034042015,1621.3819965957985
2022-10-14,1641.699951171875,1641.699951171875,1667.0,1640.0,1665.300048828125,82,1677.171421595982,1680.6633341471354,1739.2566663953994,-0.016946137022829322,0.009493039274126173,0.010351782965417127,38.22942121799896,-9.31155202382115,-9.171099450898453,1722.1373592358214,1618.2126407641786
2022-10-17,1657.0,1657.0,1657.0,1646.800048828125,1650.199951171875,238,1669.357142857143,1678.9033325195312,1737.0911105685764,0.00931963774330602,0.010978662606799201,0.01040073045862527,43.059380107292114,-9.981542173483149,-9.333187995415393,1721.972024062426,1617.4579808203866
2022-10-18,1649.0,1649.0,1655.199951171875,1649.0,1651.4000244140625,597,1662.0,1677.1899983723958,1734.8711100260416,-0.004828002414001165,0.010946561900361697,0.010391442024132965,41.24345210362376,-11.030890100728584,-9.672728416478032,1722.0516743664987,1616.3083353991262
2022-10-19,1627.5,1627.5,1637.5,1627.5,1637.5,84,1656.3142787388392,1674.263330078125,1732.1599989149306,-0.013038204972710687,0.00964336670288493,0.01044944499969054,36.756990502506284,-13.442420355969489,-10.426666804376325,1723.2257984041762,1611.4242138028549
2022-10-20,1630.800048828125,1630.800048828125,1641.4000244140625,1622.800048828125,1622.800048828125,477,1649.471435546875,1671.6899983723958,1729.968888346354,0.0020276797715053085,0.008937427014876875,0.010459358132864154,37.87408101026623,-14.915354178134294,-11.324404279127918,1723.4051050725075,1607.2449071345236
2022-10-21,1651.0,1651.0,1653.9000244140625,1634.0999755859375,1634.0999755859375,224,1646.7142857142858,1669.5166666666667,1728.2077772352432,0.012386528432097199,0.01085353189015147,0.010705422388886887,44.353396565652865,-14.287994495998646,-11.917122322502065,1723.349196408555,1607.870810915664
2022-10-24,1648.699951171875,1648.699951171875,1662.699951171875,1648.699951171875,1662.699951171875,29,1643.671421595982,1666.869999186198,1726.3566650390626,-0.001393124668761403,0.01083658751970421,0.010593689261056423,43.79333503289483,-13.81712690801055,-12.297123239603762,1721.8938729207728,1611.8661246378208
2022-10-25,1652.800048828125,1652.800048828125,1652.800048828125,1637.300048828125,1648.199951171875,880,1645.2571498325892,1665.130000813802,1724.2133327907986,0.0024868670938793525,0.008552776790755478,0.010375100078143079,45.12359446332008,-12.96368010258675,-12.43043461220036,1720.4963403880627,1615.8736669361563
2022-10-26,1664.0,1664.0,1667.0,1649.800048828125,1649.800048828125,89,1646.2571498325892,1664.0466674804688,1722.3066663953994,0.006776349734389342,0.00818634718679177,0.010440698219820925,48.695581780762275,-11.253847553542982,-12.195117200468886,1720.5926581667566,1616.1373467160558
2022-10-27,1660.699951171875,1660.699951171875,1660.699951171875,1660.699951171875,1660.699951171875,2298,1647.9285714285713,1663.889998372396,1720.3744439019097,-0.0019832024207482313,0.00793698109517515,0.009895238003963554,47.710155804970015,-10.049237940968169,-11.765941348568742,1720.6282987669356,1616.3217012330642
2022-10-28,1639.5999755859375,1639.5999755859375,1661.0,1638.699951171875,1661.0,626,1649.6571393694196,1662.819999186198,1718.2111097547743,-0.012705471311086791,0.007839025769566469,0.010130301023213358,41.87519951793302,-10.674123186507586,-11.54757771615651,1720.9460084734817,1613.723986643706
2022-10-31,1635.9000244140625,1635.9000244140625,1641.800048828125,1633.4000244140625,1641.800048828125,522,1650.385707310268,1661.8100016276042,1716.1022216796875,-0.0022566182160088655,0.007919999069298649,0.010122579879324,40.92990693028743,-11.337216014398791,-11.505505375804969,1718.4161377190944,1610.553857398093
2022-11-01,1645.0,1645.0,1653.699951171875,1630.800048828125,1630.800048828125,985,1649.528564453125,1661.3200032552083,1714.085555013021,0.005562672198869079,0.006502299732171122,0.010162320162857749,44.26252519386357,-11.001610165983266,-11.404726333840628,1708.4872962843242,1612.8727012742697
2022-11-02,1645.699951171875,1645.699951171875,1664.699951171875,1634.0,1650.800048828125,612,1649.0999930245537,1660.6900024414062,1712.1388875325522,0.0004255022321428825,0.006497080327907143,0.010145349482873656,44.52179534116917,-10.557460075411655,-11.235273082154833,1699.4990194341078,1615.2909708002674
2022-11-03,1627.300048828125,1627.300048828125,1629.199951171875,1615.0999755859375,1629.199951171875,1427,1645.4571358816963,1659.2400024414062,1710.0255547417535,-0.011180593601310962,0.00751435491384499,0.010303632258503144,39.34114082477439,-11.556964777451867,-11.299611421214241,1689.1312364066587,1617.2187635933412
2022-11-04,1672.5,1672.5,1674.5,1629.0,1630.199951171875,159,1646.671421595982,1660.1466674804688,1708.4566663953992,0.027776039953065323,0.013500316821823568,0.011183200523493003,53.61890214725372,-8.602655094086685,-10.76022015578873,1681.9705449782177,1621.5794550217825
2022-11-07,1676.5,1676.5,1677.9000244140625,1672.9000244140625,1676.9000244140625,42,1648.9285714285713,1661.9199991861979,1707.0388888888888,0.0023916292974588416,0.013450875560044146,0.01086970379228197,54.63650678720807,-5.870900725705496,-9.782356269772084,1683.6194561693897,1620.8505389477978
2022-11-08,1712.0999755859375,1712.0999755859375,1712.0999755859375,1703.199951171875,1703.199951171875,23,1659.2857142857142,1664.7666666666667,1706.0744439019097,0.02123470061791677,0.013622151735127406,0.011473101485883836,62.518400322236886,-0.8238483877739782,-7.990654693372464,1693.2815526010368,1614.528444957557
2022-11-09,1710.0999755859375,1710.0999755859375,1720.199951171875,1706.0,1707.4000244140625,497,1669.885707310268,1666.4233317057292,1705.4999986436633,-0.001168156082307914,0.013514264743729548,0.010908761995322909,61.86803796485588,2.9802393230015696,-5.796475890097658,1701.856807522881,1609.9331827114943
2022-11-10,1750.300048828125,1750.300048828125,1750.300048828125,1708.199951171875,1708.199951171875,325,1684.9285714285713,1669.4833333333333,1705.6711100260416,0.023507440393017776,0.014947316972290544,0.011642291652749354,68.8764311947454,9.133530530843473,-2.810474605909431,1721.4784945508238,1598.3415005663635
2022-11-11,1766.0,1766.0,1766.0,1757.5999755859375,1763.800048828125,257,1702.114292689732,1672.9366658528645,1705.9833319769966,0.008969862728614109,0.014471903615060875,0.01171435846654591,71.10968330390315,15.102817120147165,0.7721837393018878,1742.4196352387742,1589.8303647612258
2022-11-14,1773.5999755859375,1773.5999755859375,1773.5999755859375,1761.5999755859375,1762.0,358,1723.0142822265625,1675.6266642252604,1706.3499986436632,0.004303496934279449,0.011542852871627934,0.011315850599926328,72.15140158198977,20.21376259018757,4.660499509479025,1761.277094442076,1582.6329031165176
2022-11-15,1773.800048828125,1773.800048828125,1773.800048828125,1769.9000244140625,1770.800048828125,57,1737.4857177734375,1677.3833333333334,1706.8366658528646,0.0001128062950730424,0.010052815446538313,0.010954854218565685,72.17984089409295,24.00366858643156,8.529133324869532,1777.1484382596138,1579.2415641817922
2022-11-16,1773.0,1773.0,1778.9000244140625,1773.0,1776.5999755859375,303,1751.2714320591517,1679.4366658528645,1707.3888875325522,-0.0004510366479320016,0.010391412154134392,0.010886199350700876,71.86380376181532,26.635600516442764,12.150426763184178,1789.6989853410937,1581.2410171003125
2022-11-17,1760.800048828125,1760.800048828125,1763.0,1756.0,1763.0,18,1758.2285853794642,1681.0733357747397,1707.684444173177,-0.006880965127961103,0.009877052559970005,0.010985691523617969,67.04318162732164,27.420900362239763,15.204521482995297,1797.9503937768475,1585.9896086645588
2022-11-18,1751.9000244140625,1751.9000244140625,1763.300048828125,1747.5999755859375,1763.300048828125,414,1764.2000209263392,1682.786669921875,1708.2111111111112,-0.005054534397580079,0.01031900299663766,0.010953754700362557,63.686882432776294,27.013701423640214,17.56635747112428,1804.31201448309,1589.7179903997226
2022-11-21,1737.4000244140625,1737.4000244140625,1744.9000244140625,1736.0999755859375,1739.0,544,1762.3571602957588,1685.1233357747396,1708.6,-0.00827672800840884,0.006232037422820221,0.01040397004188635,58.54461679189834,25.23012731022277,19.09911143894398,1807.7199121317622,1595.180100075269
2022-11-22,1738.300048828125,1738.300048828125,1741.699951171875,1738.300048828125,1741.699951171875,15,1758.4000244140625,1687.1100056966145,1708.9233344184029,0.0005180294701365717,0.004565487747299292,0.010354480303200455,58.767162239304085,23.6170141853313,20.002691988221443,1810.6936294556103,1600.756382751421
2022-11-23,1744.9000244140625,1744.9000244140625,1750.9000244140625,1736.5,1736.5,39,1754.3000313895088,1689.5966715494792,1709.3111124674479,0.0037967988267542108,0.004446794664860912,0.010296720574318297,60.44411788655543,22.610533132111414,20.524260216999437,1814.2291138395942,1605.3109008088434
2022-11-25,1753.300048828125,1753.300048828125,1757.9000244140625,1749.199951171875,1753.0,216,1751.3714599609375,1692.37333984375,1709.9088907877604,0.004814043381587529,0.005171342171585383,0.01030884658456496,62.53270955293286,22.234397124788757,20.8662875985573,1817.9536503547977,1610.846374059265
2022-11-28,1740.0999755859375,1740.0999755859375,1741.300048828125,1740.0999755859375,1741.300048828125,132767,1746.6714564732142,1695.653340657552,1710.2133355034723,-0.007528701804925042,0.005574550359131051,0.009855689799509224,57.403382112515786,20.633322933067575,20.819694665459355,1817.5852995001646,1621.2647249138977
2022-11-29,1748.4000244140625,1748.4000244140625,1758.199951171875,1737.9000244140625,1739.5,19416,1744.9000244140625,1698.7000081380208,1710.4500027126737,0.00476986894119702,0.005836978851024837,0.009773658116969413,59.64489210533131,19.80589465025264,20.616934662418014,1816.0527871690442,1634.047237245018
2022-11-30,1746.0,1746.0,1769.4000244140625,1745.0999755859375,1748.0999755859375,3339,1744.057163783482,1701.9333414713542,1710.7500027126737,-0.0013726975409227293,0.005569922733876943,0.009712573046486667,58.68328062082039,18.740461487948096,20.24164002752403,1813.680360122212,1646.5196642918506
2022-12-01,1801.0999755859375,1801.0999755859375,1803.699951171875,1768.699951171875,1768.699951171875,1053,1753.1571568080358,1707.7200073242188,1711.6766696506077,0.03155783252344646,0.012410854757747669,0.010701535717979932,70.4587006600164,22.087593541568367,20.6108307303329,1817.4169038833465,1658.3231229721223
2022-12-02,1795.9000244140625,1795.9000244140625,1802.300048828125,1779.4000244140625,1802.0,1725,1761.3857247488838,1713.22333984375,1712.5300035264756,-0.002887097463972421,0.012689567546116309,0.010761336356861056,68.47527066197574,24.04346906227147,21.297358396720615,1811.6590305915213,1680.940993822541
2022-12-05,1767.4000244140625,1767.4000244140625,1808.0,1764.300048828125,1795.699951171875,1713,1764.6000104631696,1717.103340657552,1712.7200032552084,-0.015869480267588165,0.014914152675776043,0.01116531748714678,58.71885868313824,23.028346247297804,21.643555966836054,1807.4497550770134,1694.6402717784554
2022-12-06,1769.300048828125,1769.300048828125,1779.4000244140625,1767.9000244140625,1768.5999755859375,105,1766.8857247488838,1721.1233439127604,1712.7911146375868,0.001075039259825994,0.014860348603827764,0.01114598986447724,59.1368690163748,22.122159707374294,21.739276714943706,1800.9689406990676,1710.4010910392137
2022-12-07,1785.5,1785.5,1790.300048828125,1769.300048828125,1769.300048828125,422,1773.3714425223213,1725.5466756184896,1712.9744479709202,0.009156135604362126,0.014525322085807897,0.011213767136041494,62.61299278384948,22.452383911089328,21.88189815417283,1801.717898491013,1716.9921356886746
2022-12-08,1788.699951171875,1788.699951171875,1790.9000244140625,1782.0,1782.0,713,1779.1285749162946,1729.7033406575522,1713.1700032552083,0.0017921877187763169,0.014534951724880911,0.011187227458716155,63.277515718414556,22.710505715049067,22.047619666348076,1800.9658779550032,1725.604153783278
2022-12-09,1798.0999755859375,1798.0999755859375,1804.300048828125,1791.0999755859375,1794.9000244140625,125,1786.5714285714287,1734.283341471354,1713.6155585394965,0.005255227075901647,0.014391176035163381,0.011165871833327677,65.23245644122423,23.403788213119014,22.318853375702265,1805.7461171051796,1725.6039073088828
2022-12-12,1780.5,1780.5,1793.9000244140625,1777.699951171875,1787.300048828125,85,1783.6285749162946,1738.9800089518228,1713.5266696506076,-0.009788096226519438,0.008695500243323658,0.01103894220480076,58.90904699182701,22.27626176784952,22.310335054131716,1806.989738455894,1725.8102859581686
2022-12-13,1813.9000244140625,1813.9000244140625,1819.800048828125,1780.5,1780.699951171875,205,1786.2000034877233,1744.9133422851562,1713.982225206163,0.018758789336738246,0.011546773104155254,0.01136821693426972,65.7035297185653,23.803400981733603,22.608948239652094,1813.936078728753,1722.8939505681221
2022-12-14,1807.5,1807.5,1812.800048828125,1797.9000244140625,1810.800048828125,1074,1791.9285714285713,1750.330008951823,1714.2122246636284,-0.0035283225800329943,0.009148944207766756,0.011432615338978647,63.53559202760877,24.21807048685423,22.93077268909252,1818.6853794000185,1721.5146450140442
2022-12-15,1777.199951171875,1777.199951171875,1801.0,1774.800048828125,1801.0,421,1793.05712890625,1754.7133422851562,1714.0255574544271,-0.016763512491355437,0.011919327218278666,0.011993811344197698,54.386182783273966,21.849866682789525,22.71459148783192,1818.9799322044366,1721.6400873268133
2022-12-16,1790.0,1790.0,1791.4000244140625,1777.9000244140625,1777.9000244140625,206,1793.699986049107,1760.1366739908854,1713.9633355034723,0.00720236843338018,0.01170926697669678,0.011730349435958435,57.19075436370493,20.76652153845498,22.32497749795653,1820.960313792007,1722.5797008564307
2022-12-19,1787.699951171875,1787.699951171875,1796.300048828125,1785.5999755859375,1791.5999755859375,79,1793.55712890625,1763.9766723632813,1713.94111328125,-0.0012849434793994474,0.011706856031949674,0.010797781246169497,56.5182900568649,19.49761165801806,21.759504329968838,1822.331504365534,1724.7885029586848
2022-12-20,1815.9000244140625,1815.9000244140625,1821.4000244140625,1786.5,1786.5,51,1796.0999930245537,1768.62333984375,1714.133336046007,0.015774500202733632,0.013090446446218696,0.011075482811565314,62.361757311870896,20.530834982886972,21.513770460552465,1826.6181231689698,1728.351884155249
2022-12-21,1815.9000244140625,1815.9000244140625,1821.4000244140625,1814.4000244140625,1817.4000244140625,35,1801.1571393694196,1772.083341471354,1714.5166693793403,0.0,0.012176906356211714,0.010516165182421617,62.36175731187089,21.106370807409576,21.432290529923886,1829.7581475879274,1732.971857294885
2022-12-22,1787.0,1787.0,1818.0999755859375,1785.0,1818.0999755859375,411,1797.3142787388392,1774.6466756184896,1714.6700032552083,-0.015914986522117425,0.011683419839822864,0.011003548457426033,53.77273951064548,19.01134569322221,20.948101562583552,1828.9076962845927,1738.0323061568135
2022-12-23,1795.9000244140625,1795.9000244140625,1802.800048828125,1794.0999755859375,1794.300048828125,49,1795.6571393694196,1776.1666748046875,1715.0655585394966,0.004980427763884965,0.011946501974087859,0.010219237033380105,55.79205046637517,17.863264195841793,20.331134089235203,1829.1349565678333,1742.0650434321665
2022-12-27,1814.800048828125,1814.800048828125,1826.300048828125,1803.4000244140625,1803.4000244140625,69,1801.0285818917412,1777.7933430989583,1715.7266696506076,0.010523984719154278,0.010218499102647749,0.010265349758937638,59.807262478275874,18.267894438094572,19.91848615900708,1829.2845913936007,1749.385415930618
2022-12-28,1807.9000244140625,1807.9000244140625,1807.9000244140625,1803.0999755859375,1803.199951171875,434,1803.585728236607,1778.936678059896,1716.3966701931424,-0.003802085204107186,0.01031745847462162,0.010280963432037712,57.74522234520905,17.826302002976036,19.500049327800873,1828.2872819612326,1756.3327253629864
2022-12-29,1819.5,1819.5,1819.5,1805.800048828125,1805.800048828125,277,1808.1285923549108,1780.460009765625,1717.3466701931425,0.006416270495763099,0.010385340097369711,0.010333052083143791,60.227859687616444,18.20253046091534,19.24054555442377,1826.9572161459873,1765.0127911782315
2022-12-30,1819.699951171875,1819.699951171875,1822.300048828125,1816.800048828125,1817.0,95,1808.6714390345983,1782.0166748046875,1718.156669108073,0.00010989347176426634,0.008599588669968287,0.010331031113839846,60.27119027521788,18.305810623029856,19.053598568144988,1829.5196879137484,1764.310316969064
2023-01-03,1839.699951171875,1839.699951171875,1839.699951171875,1836.199951171875,1836.199951171875,29,1812.0714285714287,1784.6466715494792,1719.1777791341146,0.010990822957993807,0.009486779468065148,0.010380944259267348,64.44391965545779,19.77355649792844,19.19759015410168,1836.652109325982,1761.5578882326117
2023-01-04,1852.800048828125,1852.800048828125,1859.0999755859375,1845.5999755859375,1845.5999755859375,25,1821.471435546875,1788.0100056966146,1720.2344468858507,0.00712077947705847,0.005385808099620633,0.010353250904802441,66.89647138292406,21.74318220727423,19.70670856473619,1844.756692434637,1761.993307565363
2023-01-05,1834.800048828125,1834.800048828125,1855.199951171875,1834.800048828125,1855.199951171875,24,1827.0285818917412,1791.2566731770833,1721.3311143663195,-0.00971502565070892,0.007803299681308217,0.010405296359613504,60.700890710865124,21.602653264940955,20.085897504777144,1847.083009386536,1766.216990613464
2023-01-06,1864.199951171875,1864.199951171875,1868.199951171875,1835.300048828125,1838.4000244140625,26,1834.0857107979912,1795.4533365885416,1722.74889187283,0.016023491149636415,0.008878966934510514,0.010716173854596682,66.20611474312398,23.59165951401087,20.78704990662389,1856.9080620177174,1764.2619330994703
2023-01-09,1872.699951171875,1872.699951171875,1880.0,1867.0,1867.0,62,1843.3428431919642,1799.7133341471354,1724.410002983941,0.004559596729233117,0.008210900981282047,0.010720533966976798,67.6184806736903,25.55920960072922,21.74148184544496,1867.2362009984604,1762.333794118727
2023-01-10,1871.5999755859375,1871.5999755859375,1878.0999755859375,1871.5999755859375,1877.800048828125,101,1850.7856968470983,1803.6566650390625,1726.1744466145833,-0.0005873741734490068,0.008443253621930411,0.010724196631088017,67.22691815444108,26.72171706237691,22.73752888883135,1875.7925066288772,1761.1274884883105
2023-01-11,1874.5999755859375,1874.5999755859375,1877.800048828125,1873.0999755859375,1873.0999755859375,1236,1858.6285574776787,1808.139998372396,1728.1522243923612,0.0016029066248843815,0.008344775389369377,0.010565964909483479,67.77500757801991,27.56730875384028,23.703484861833136,1882.6680692492432,1763.6619234265381
2023-01-12,1895.5,1895.5,1897.4000244140625,1877.199951171875,1877.199951171875,59,1866.5999930245537,1813.043330891927,1730.2155571831597,0.011149058298440373,0.008366155098026825,0.01067603571586504,71.36755710733557,29.582890416891132,24.879365972844735,1894.3518705901747,1760.1381196442003
2023-01-13,1918.4000244140625,1918.4000244140625,1920.9000244140625,1898.300048828125,1899.0,512,1875.9714181082588,1818.7899983723958,1732.637779405382,0.012081257934087208,0.008840772626843416,0.010778913829460213,74.6962156929725,32.65170545753267,26.433833869782326,1910.01835569107,1755.5616369847114
2023-01-17,1907.199951171875,1907.199951171875,1920.0999755859375,1905.199951171875,1920.0999755859375,706,1886.3142613002233,1822.3266642252604,1734.7700005425347,-0.005838236603238345,0.007827491214207043,0.00946908986920036,70.38630176270382,33.79049538221943,27.905166172269748,1918.5650689632175,1760.0149237125638
2023-01-18,1904.4000244140625,1904.4000244140625,1911.0999755859375,1903.0999755859375,1911.0999755859375,1027,1892.05712890625,1825.9433308919272,1736.9522230360244,-0.001468082439962326,0.006635415830833032,0.009447597813107321,69.30965259000176,34.07427685954508,29.138988309724816,1925.729424509666,1764.2905706075217
2023-01-19,1922.0999755859375,1922.0999755859375,1931.800048828125,1922.0999755859375,1922.0999755859375,371,1899.1142752511162,1831.0999959309895,1739.2400010850695,0.0092942401517353,0.007041306387887569,0.008907988327859618,72.20416773869468,35.32026384427104,30.37524341663406,1934.5954130410144,1768.8645845175795
2023-01-20,1926.4000244140625,1926.4000244140625,1928.5,1921.4000244140625,1922.0999755859375,1346,1906.9428536551338,1836.3366617838542,1741.4433349609376,0.002237161897270301,0.006829216907018834,0.008902577252529102,72.87351809244083,36.23697818219148,31.547590369745546,1944.4498352882472,1770.0601622703464
2023-01-23,1927.0999755859375,1927.0999755859375,1927.0999755859375,1915.0,1926.5,218,1914.4428536551338,1841.056660970052,1743.911112467448,0.0003633467415926628,0.00692174977850367,0.008833226931381721,72.98754750118566,36.598081210715236,32.557688537939484,1952.8866489178804,1772.7433437579007
2023-01-24,1933.9000244140625,1933.9000244140625,1936.800048828125,1931.800048828125,1931.800048828125,201,1919.9285714285713,1845.8966634114583,1746.548890516493,0.0035286435131927085,0.006162878218655322,0.008833542947492284,74.12550050605834,37.006378575925055,33.4474265455366,1958.240301464387,1782.0796936528004
2023-01-25,1941.199951171875,1941.199951171875,1941.199951171875,1939.800048828125,1941.199951171875,7,1923.1857038225446,1850.6666625976563,1749.6133341471354,0.003774717754618351,0.0047303595174329775,0.008822573244063176,75.32713146860861,37.486874901702095,34.2553162167697,1963.7583335085292,1791.0916542844398
